X,Y,ESTACAO,TIPO_ESTAC,TEMA,UF,MUNICIPIO,GEOCODIGO,SITUACAO,VISITA,LATITUDE,LONGITUDE,FONTECOORD,DATUM_PLAN,CONEX_GPS,CONEX_RN,CONEX_EG,ALTGEOM,FONTALTGEO,MEDICAOPLA,DATCALCPLA,ALT_ORTO,ALT_NORMAL,SIGMALT_RN,NUM_GEOPOT,DATUM_ALT,FONT_ALT,MEDICAOALT,CALCULOALT,GRAVIDADE,MEDICAOGRA,CALCULOGRA,NOTA,icon_url
-42.8838888889,-22.8672222222,9001K,R,RN,RJ,Itaboraí,"3301900",BOM,15/08/1949,-22.867222222199999,-42.883888888900003,Não Especificada,SIRGAS2000,,,,,,1949/08/15,,,"30,7248","0,075","300,737",Imbituba,Nivelamento Geométrico,1949/08/15,2018/07/30,,,,,./0.png
-42.8505555556,-22.8672222222,9001L,R,RN,RJ,Itaboraí,"3301900",BOM,15/09/1948,-22.867222222199999,-42.850555555600003,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"8,5245","0,075","83,439",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.8005555556,-22.8672222222,9001M,R,RN,RJ,Maricá,"3302700",NÃO ENCONTRADO,10/12/2012,-22.867222222199999,-42.800555555599999,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"6,7236","0,074","65,811",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.7672222222,-22.8672222222,9001N,R,RN,RJ,Maricá,"3302700",NÃO ENCONTRADO,11/12/2012,-22.867222222199999,-42.767222222199997,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"5,8074","0,074","56,844",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.7505555556,-22.8672222222,9001O,R,RN,RJ,Maricá,"3302700",NÃO ENCONTRADO,10/12/2012,-22.867222222199999,-42.750555555600002,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"12,2869","0,074","120,266",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.7505555556,-22.8505555556,9001Q,R,RN,RJ,Itaboraí,"3301900",BOM,15/09/1948,-22.850555555600000,-42.750555555600002,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"17,0199","0,074","166,592",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-44.3683333333,-22.4344444444,"8111977",E,EG,RJ,Resende,"3304201",NÃO CONSTRUÍDO,19/11/1998,-22.434444444400000,-44.368333333300001,GPS Navegação,SIRGAS2000,,,,,,1998/11/19,,"388,88",,,,,GPS Topográfico,1998/11/19,2011/11/22,"978.621,03",19/11/1998,22/11/2011,,./0.png
-44.3388888889,-22.4611111111,"8111978",E,EG,RJ,Porto Real,"3304110",NÃO CONSTRUÍDO,19/11/1998,-22.461111111099999,-44.338888888900001,GPS Navegação,SIRGAS2000,,,,,,1998/11/19,,"412,22",,,,,GPS Topográfico,1998/11/19,2011/11/22,"978.622,75",19/11/1998,22/11/2011,,./0.png
-44.3783333333,-22.4602777778,"8111980",E,EG,RJ,Resende,"3304201",NÃO CONSTRUÍDO,20/11/1998,-22.460277777799998,-44.378333333299999,GPS Navegação,SIRGAS2000,,,,,,1998/11/20,,"395,58",,,,,GPS Topográfico,1998/11/20,2011/11/22,"978.623,93",20/11/1998,22/11/2011,,./0.png
-44.3016666667,-22.4608333333,"8111981",E,EG,RJ,Barra Mansa,"3300407",NÃO CONSTRUÍDO,20/11/1998,-22.460833333299998,-44.301666666700001,GPS Navegação,SIRGAS2000,,,,,,1998/11/20,,"400,50",,,,,GPS Topográfico,1998/11/20,2011/11/22,"978.627,96",20/11/1998,22/11/2011,,./0.png
-42.7838888889,-22.8505555556,9001R,R,RN,RJ,Maricá,"3302700",NÃO ENCONTRADO,11/12/2012,-22.850555555600000,-42.783888888900002,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"46,6349","0,074","456,465",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.8338888889,-22.8172222222,9001T,R,RN,RJ,Itaboraí,"3301900",BOM,15/09/1948,-22.817222222200002,-42.833888888899999,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"40,1744","0,074","393,228",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.8672222222,-22.8172222222,9001U,R,RN,RJ,Itaboraí,"3301900",BOM,15/09/1948,-22.817222222200002,-42.867222222199999,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"31,3184","0,074","306,546",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.8672222222,-22.8005555556,9001V,R,RN,RJ,Itaboraí,"3301900",BOM,15/09/1949,-22.800555555599999,-42.867222222199999,Não Especificada,SIRGAS2000,,,,,,1949/09/15,,,"27,6086","0,073","270,234",Imbituba,Nivelamento Geométrico,1949/09/15,2018/07/30,,,,,./0.png
-42.8838888889,-22.8005555556,9001Y,R,RN,RJ,Itaboraí,"3301900",BOM,15/09/1948,-22.800555555599999,-42.883888888900003,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"28,1145","0,073","275,186",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.4502777778,-22.8505555556,9002J,R,RN,RJ,Saquarema,"3305505",NÃO ENCONTRADO,18/09/2009,-22.850555555600000,-42.450277777799997,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"17,4650","0,075","170,949",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.3669444444,-22.8338888889,9002L,R,RN,RJ,Araruama,"3300209",NÃO ENCONTRADO,20/08/2009,-22.833888888899999,-42.366944444399998,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"3,2390","0,074","31,704",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.3169444444,-22.8338888889,9002M,R,RN,RJ,Araruama,"3300209",NÃO ENCONTRADO,18/09/2009,-22.833888888899999,-42.316944444400001,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"2,7735","0,074","27,147",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.2836111111,-22.8338888889,9002N,R,RN,RJ,Araruama,"3300209",NÃO ENCONTRADO,18/09/2009,-22.833888888899999,-42.283611111100001,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"1,3696","0,074","13,406",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.0786111111,-22.7611111111,9003C,R,RN,RJ,São Pedro da Aldeia,"3305208",NÃO ENCONTRADO,08/06/2017,-22.761111111100000,-42.078611111100003,Carta 1:50000,SIRGAS2000,,,,,,1949/03/21,,,"7,1373","0,073","69,860",Imbituba,Nivelamento Geométrico,1949/03/21,2018/07/30,,,,,./0.png
-42.0536111111,-22.7419444444,9003D,R,RN,RJ,Cabo Frio,"3300704",NÃO ENCONTRADO,30/06/2016,-22.741944444400001,-42.053611111099997,Carta 1:50000,SIRGAS2000,,,,,,1949/03/21,,,"19,1055","0,073","187,005",Imbituba,Nivelamento Geométrico,1949/03/21,2018/07/30,,,,,./0.png
-42.0341666667,-22.7277777778,9003E,R,RN,RJ,Cabo Frio,"3300704",NÃO ENCONTRADO,30/06/2016,-22.727777777800000,-42.034166666700003,Carta 1:50000,SIRGAS2000,,,,,,1949/03/22,,,"15,6635","0,073","153,315",Imbituba,Nivelamento Geométrico,1949/03/22,2018/07/30,,,,,./0.png
-42.0130555556,-22.7113888889,9003F,R,RN,RJ,Cabo Frio,"3300704",NÃO ENCONTRADO,30/06/2016,-22.711388888900000,-42.013055555599998,Carta 1:50000,SIRGAS2000,,,,,,1949/03/22,,,"3,2200","0,073","31,517",Imbituba,Nivelamento Geométrico,1949/03/22,2018/07/30,,,,,./0.png
-42.0088888889,-22.6858333333,9003G,R,RN,RJ,Cabo Frio,"3300704",NÃO ENCONTRADO,30/06/2016,-22.685833333300000,-42.008888888900003,Carta 1:50000,SIRGAS2000,,,,,,1949/03/22,,,"3,1773","0,073","31,099",Imbituba,Nivelamento Geométrico,1949/03/22,2018/07/30,,,,,./0.png
-42.0027777778,-22.6313888889,9003I,R,RN,RJ,Cabo Frio,"3300704",NÃO ENCONTRADO,30/06/2016,-22.631388888899998,-42.002777777799999,Carta 1:50000,SIRGAS2000,,,,,,1949/03/23,,,"3,5345","0,073","34,596",Imbituba,Nivelamento Geométrico,1949/03/23,2018/07/30,,,,,./0.png
-41.9983333333,-22.5994444444,9003J,R,RN,RJ,Cabo Frio,"3300704",NÃO ENCONTRADO,21/06/2016,-22.599444444400000,-41.998333333300003,Carta 1:50000,SIRGAS2000,,,,,,1949/03/24,,,"4,2218","0,073","41,323",Imbituba,Nivelamento Geométrico,1949/03/24,2018/07/30,,,,,./0.png
-43.3088888889,-22.8194444444,"8110000",E,EG,RJ,Rio de Janeiro,"3304557",BOM,13/10/2000,-22.819444444399998,-43.308888888900000,GPS Navegação,SIRGAS2000,,,,,,1997/05/05,,"7,90",,,,Imbituba,Não Informada,2000/10/13,2011/11/22,"978.782,35",13/10/2000,22/11/2011,,./0.png
-43.1822222222,-22.8305555556,"8110020",E,EG,RJ,Rio de Janeiro,"3304557",BOM,02/09/1993,-22.830555555600000,-43.182222222199997,GPS Navegação,SIRGAS2000,,,,,,1993/09/02,,"61,40",,,,Imbituba,Barometria,1993/08/31,1993/08/31,"978.766,73",02/09/1993,22/11/2011,,./0.png
-43.1822222222,-22.8305555556,"8110021",E,EG,RJ,Rio de Janeiro,"3304557",BOM,02/09/1993,-22.830555555600000,-43.182222222199997,GPS Navegação,SIRGAS2000,,,,,,1993/09/02,,"62,60",,,,Imbituba,Barometria,1993/08/31,1993/08/31,"978.766,31",02/09/1993,22/11/2011,,./0.png
-43.1888888889,-22.9861111111,"8110023",E,EG,RJ,Rio de Janeiro,"3304557",BOM,30/08/1993,-22.986111111100001,-43.188888888900003,GPS Navegação,SIRGAS2000,,,,,,1993/08/27,,"3,55",,,,Imbituba,Não Informada,1993/08/30,2011/11/22,"978.804,61",30/08/1993,22/11/2011,,./0.png
-43.1913888889,-22.9830555556,"8110024",E,EG,RJ,Rio de Janeiro,"3304557",BOM,27/08/1993,-22.983055555600000,-43.191388888900001,GPS Navegação,SIRGAS2000,,,,,,1993/08/27,,"3,29",,,,Imbituba,Não Informada,1993/08/27,2011/11/22,"978.803,24",27/08/1993,22/11/2011,,./0.png
-43.3063888889,-22.8097222222,"8110025",E,EG,RJ,Rio de Janeiro,"3304557",BOM,01/12/1999,-22.809722222200001,-43.306388888900003,GPS Navegação,SIRGAS2000,,,,,,1993/08/27,,"4,30",,,,Imbituba,Não Informada,1999/12/01,2011/11/22,"978.782,76",01/12/1999,22/11/2011,,./0.png
-43.1888888889,-22.9880555556,"8110026",E,EG,RJ,Rio de Janeiro,"3304557",BOM,30/08/1993,-22.988055555599999,-43.188888888900003,GPS Navegação,SIRGAS2000,,,,,,1993/08/30,,"6,23",,,,Imbituba,Não Informada,1993/08/30,2011/11/22,"978.803,47",30/08/1993,22/11/2011,,./0.png
-43.2038888889,-22.9855555556,"8110028",E,EG,RJ,Rio de Janeiro,"3304557",BOM,30/08/1993,-22.985555555600001,-43.203888888900003,GPS Navegação,SIRGAS2000,,,,,,1993/08/30,,"5,59",,,,Imbituba,Não Informada,1993/08/30,2011/11/22,"978.803,50",30/08/1993,22/11/2011,,./0.png
-43.2130555556,-22.9805555556,"8110029",E,EG,RJ,Rio de Janeiro,"3304557",BOM,30/08/1993,-22.980555555599999,-43.213055555600000,GPS Navegação,SIRGAS2000,,,,,,1993/08/30,,"2,21",,,,Imbituba,Não Informada,1993/08/30,2011/11/22,"978.803,13",30/08/1993,22/11/2011,,./0.png
-43.2133333333,-22.9791666667,"8110031",E,EG,RJ,Rio de Janeiro,"3304557",BOM,30/08/1993,-22.979166666699999,-43.213333333300000,GPS Navegação,SIRGAS2000,,,,,,1993/08/30,,"1,31",,,,Imbituba,Não Informada,1993/08/30,2011/11/22,"978.803,45",30/08/1993,22/11/2011,,./0.png
-43.1919444444,-22.9775,"8110033",E,EG,RJ,Rio de Janeiro,"3304557",BOM,01/09/1993,-22.977499999999999,-43.191944444400001,GPS Navegação,SIRGAS2000,,,,,,1993/09/01,,"3,31",,,,Imbituba,Não Informada,1993/09/01,2011/11/22,"978.802,42",01/09/1993,22/11/2011,,./0.png
-43.1888888889,-22.975,"8110034",E,EG,RJ,Rio de Janeiro,"3304557",BOM,01/09/1993,-22.975000000000001,-43.188888888900003,GPS Navegação,SIRGAS2000,,,,,,1993/09/01,,"3,59",,,,Imbituba,Não Informada,1993/09/01,2011/11/22,"978.802,06",01/09/1993,22/11/2011,,./0.png
-43.1836111111,-22.9686111111,"8110035",E,EG,RJ,Rio de Janeiro,"3304557",BOM,01/09/1993,-22.968611111100000,-43.183611111099999,GPS Navegação,SIRGAS2000,,,,,,1993/09/01,,"5,38",,,,Imbituba,Não Informada,1993/09/01,2011/11/22,"978.800,39",01/09/1993,22/11/2011,,./0.png
-43.1794444444,-22.9541666667,"8110036",E,EG,RJ,Rio de Janeiro,"3304557",BOM,03/09/1993,-22.954166666700001,-43.179444444399998,GPS Navegação,SIRGAS2000,,,,,,1992/09/03,,"3,36",,,,Imbituba,Não Informada,1993/09/03,2011/11/22,"978.799,35",03/09/1993,22/11/2011,,./0.png
-43.1761111111,-22.9530555556,"8110040",E,EG,RJ,Rio de Janeiro,"3304557",BOM,09/09/1993,-22.953055555599999,-43.176111111099999,GPS Navegação,SIRGAS2000,,,,,,1993/09/03,,"3,58",,,,Imbituba,Não Informada,1993/09/09,2011/11/22,"978.798,80",09/09/1993,22/11/2011,,./0.png
-43.1669444444,-22.9555555556,"8110041",E,EG,RJ,Rio de Janeiro,"3304557",BOM,09/09/1993,-22.955555555600000,-43.166944444400002,GPS Navegação,SIRGAS2000,,,,,,1993/09/09,,"6,29",,,,Imbituba,Não Informada,1993/09/09,2011/11/22,"978.796,76",09/09/1993,22/11/2011,,./0.png
-43.1661111111,-22.9547222222,"8110043",E,EG,RJ,Rio de Janeiro,"3304557",BOM,09/09/1993,-22.954722222200001,-43.166111111100001,GPS Navegação,SIRGAS2000,,,,,,1993/09/09,,"5,06",,,,Imbituba,Não Informada,1993/09/09,2011/11/22,"978.797,09",09/09/1993,22/11/2011,,./0.png
-43.1805555556,-22.9419444444,"8110044",E,EG,RJ,Rio de Janeiro,"3304557",BOM,09/09/1993,-22.941944444400001,-43.180555555600002,GPS Navegação,SIRGAS2000,,,,,,1993/09/09,,"2,30",,,,Imbituba,Não Informada,1993/09/09,2011/11/22,"978.798,80",09/09/1993,22/11/2011,,./0.png
-43.1822222222,-22.9497222222,"8110045",E,EG,RJ,Rio de Janeiro,"3304557",BOM,13/09/1993,-22.949722222199998,-43.182222222199997,GPS Navegação,SIRGAS2000,,,,,,1993/09/09,,"2,43",,,,Imbituba,Não Informada,1993/09/13,2011/11/22,"978.798,65",13/09/1993,22/11/2011,,./0.png
-43.1780555556,-22.9330555556,"8110050",E,EG,RJ,Rio de Janeiro,"3304557",BOM,14/09/1993,-22.933055555599999,-43.178055555599997,GPS Navegação,SIRGAS2000,,,,,,1993/09/14,,"4,80",,,,Imbituba,Não Informada,1993/09/14,2011/11/22,"978.797,46",14/09/1993,22/11/2011,,./0.png
-43.1766666667,-22.9272222222,"8110051",E,EG,RJ,Rio de Janeiro,"3304557",BOM,14/09/1993,-22.927222222200001,-43.176666666700001,GPS Navegação,SIRGAS2000,,,,,,1993/09/14,,"2,73",,,,Imbituba,Não Informada,1993/09/14,2011/11/22,"978.796,62",14/09/1993,22/11/2011,,./0.png
-43.1761111111,-22.9166666667,"8110053",E,EG,RJ,Rio de Janeiro,"3304557",BOM,14/09/1993,-22.916666666699999,-43.176111111099999,GPS Navegação,SIRGAS2000,,,,,,1993/09/14,,"3,67",,,,Imbituba,Não Informada,1993/09/14,2011/11/22,"978.796,12",14/09/1993,22/11/2011,,./0.png
-43.1708333333,-22.9138888889,"8110054",E,EG,RJ,Rio de Janeiro,"3304557",BOM,16/09/1993,-22.913888888900001,-43.170833333300003,GPS Navegação,SIRGAS2000,,,,,,1993/09/14,,"3,70",,,,Imbituba,Não Informada,1993/09/16,2011/11/22,"978.794,52",16/09/1993,22/11/2011,,./0.png
-43.1758333333,-22.9097222222,"8110056",E,EG,RJ,Rio de Janeiro,"3304557",BOM,16/09/1993,-22.909722222199999,-43.175833333299998,GPS Navegação,SIRGAS2000,,,,,,1993/09/16,,"8,87",,,,Imbituba,Não Informada,1993/09/16,2011/11/22,"978.793,24",16/09/1993,22/11/2011,,./0.png
-43.1733333333,-22.9047222222,"8110057",E,EG,RJ,Rio de Janeiro,"3304557",BOM,16/09/1993,-22.904722222200000,-43.173333333300000,GPS Navegação,SIRGAS2000,,,,,,1993/09/16,,"2,55",,,,Imbituba,Não Informada,1993/09/16,2011/11/22,"978.793,82",16/09/1993,22/11/2011,,./0.png
-43.1744444444,-22.9008333333,"8110058",E,EG,RJ,Rio de Janeiro,"3304557",BOM,17/09/1993,-22.900833333300000,-43.174444444400002,GPS Navegação,SIRGAS2000,,,,,,1993/09/17,,"2,74",,,,Imbituba,Não Informada,1993/09/17,2011/11/22,"978.792,74",17/09/1993,22/11/2011,,./0.png
-43.1658333333,-22.8966666667,"8110059",E,EG,RJ,Rio de Janeiro,"3304557",BOM,29/09/1993,-22.896666666700000,-43.165833333300000,GPS Navegação,SIRGAS2000,,,,,,1993/09/17,,"2,57",,,,Imbituba,Não Informada,1993/09/29,2011/11/22,"978.792,96",29/09/1993,22/11/2011,,./0.png
-43.1666666667,-22.8972222222,"8110060",E,EG,RJ,Rio de Janeiro,"3304557",BOM,17/09/1993,-22.897222222200000,-43.166666666700003,GPS Navegação,SIRGAS2000,,,,,,1993/09/17,,"2,60",,,,Imbituba,Não Informada,1993/09/17,2011/11/22,"978.793,13",17/09/1993,22/11/2011,,./0.png
-43.1791666667,-22.8958333333,"8110063",E,EG,RJ,Rio de Janeiro,"3304557",BOM,20/09/1993,-22.895833333300001,-43.179166666699999,GPS Navegação,SIRGAS2000,,,,,,1993/09/20,,"2,27",,,,Imbituba,Não Informada,1993/09/20,2011/11/22,"978.793,06",20/09/1993,22/11/2011,,./0.png
-43.1797222222,-22.8952777778,"8110065",E,EG,RJ,Rio de Janeiro,"3304557",BOM,21/09/1993,-22.895277777800001,-43.179722222199999,GPS Navegação,SIRGAS2000,,,,,,1993/09/21,,"2,27",,,,Imbituba,Não Informada,1993/09/21,2011/11/22,"978.793,01",21/09/1993,22/11/2011,,./0.png
-43.1961111111,-22.8919444444,"8110066",E,EG,RJ,Rio de Janeiro,"3304557",BOM,21/09/1993,-22.891944444400000,-43.196111111100002,GPS Navegação,SIRGAS2000,,,,,,1993/09/21,,"2,31",,,,Imbituba,Não Informada,1993/09/21,2011/11/22,"978.793,20",21/09/1993,22/11/2011,,./0.png
-43.2161111111,-22.8866666667,"8110068",E,EG,RJ,Rio de Janeiro,"3304557",BOM,27/09/1993,-22.886666666699998,-43.216111111099998,GPS Navegação,SIRGAS2000,,,,,,1993/09/21,,"2,28",,,,Imbituba,Não Informada,1993/09/27,2011/11/22,"978.793,31",27/09/1993,22/11/2011,,./0.png
-41.5041374586,-21.9894138975,"8382",V,VT,RJ,Campos dos Goytacazes,"3301009",DESTRUÍDO,15/09/1985,-21.989413897500000,-41.504137458599999,Triangulação,SIRGAS2000,,,,,,1965/12/15,2006/03/06,"19,63",,,,Imbituba,Nivelamento Trigonométrico,1965/12/15,1965/12/15,,,,,./0.png
-41.4465651978,-21.7937879933,"8383",V,VT,RJ,Campos dos Goytacazes,"3301009",BOM,15/09/1985,-21.793787993300000,-41.446565197799998,Triangulação,SIRGAS2000,,,,,,1965/12/15,2006/03/06,"413,83",,,,Imbituba,Nivelamento Trigonométrico,1965/12/15,1965/12/15,,,,,./0.png
-41.285754715,-21.8973101592,"8384",V,VT,RJ,Campos dos Goytacazes,"3301009",DESTRUÍDO,15/08/1987,-21.897310159200000,-41.285754715000003,Triangulação,SIRGAS2000,,,,,,1965/12/15,2006/03/06,"4,45",,,,Imbituba,Nivelamento Trigonométrico,1965/12/15,1965/12/15,,,,,./0.png
-41.0529796953,-22.0422674544,"8385",V,VT,RJ,Campos dos Goytacazes,"3301009",BOM,15/09/1985,-22.042267454400001,-41.052979695300003,Triangulação,SIRGAS2000,,,,,,1965/12/15,2006/03/06,"48,79",,,,Imbituba,Nivelamento Trigonométrico,1965/12/15,1965/12/15,,,,,./0.png
-41.2819967186,-21.7105686594,"8386",V,VT,RJ,Campos dos Goytacazes,"3301009",BOM,10/04/2014,-21.710568659400000,-41.281996718599999,Triangulação,SIRGAS2000,,9501H,,"41,674",DOPPLER,1965/12/15,2006/03/06,,"50,5322",,"494,575",Imbituba,Nivelamento Geométrico,1985/07/31,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.2111111111,-22.8766666667,"8110070",E,EG,RJ,Rio de Janeiro,"3304557",BOM,27/09/1993,-22.876666666700000,-43.211111111100003,GPS Navegação,SIRGAS2000,,,,,,1993/09/27,,"3,49",,,,Imbituba,Não Informada,1993/09/27,2011/11/22,"978.789,81",27/09/1993,22/11/2011,,./0.png
-43.2197222222,-22.8763888889,"8110071",E,EG,RJ,Rio de Janeiro,"3304557",BOM,27/09/1993,-22.876388888899999,-43.219722222199998,GPS Navegação,SIRGAS2000,,,,,,1993/09/27,,"2,01",,,,Imbituba,Não Informada,1993/09/27,2011/11/22,"978.790,89",27/09/1993,22/11/2011,,./0.png
-43.2255555556,-22.8805555556,"8110072",E,EG,RJ,Rio de Janeiro,"3304557",BOM,27/09/1993,-22.880555555600001,-43.225555555600003,GPS Navegação,SIRGAS2000,,,,,,1993/09/27,,"2,58",,,,Imbituba,Não Informada,1993/09/27,2011/11/22,"978.790,64",27/09/1993,22/11/2011,,./0.png
-42.2502777778,-22.8338888889,9002O,R,RN,RJ,Araruama,"3300209",NÃO ENCONTRADO,18/09/2009,-22.833888888899999,-42.250277777800001,Não Especificada,SIRGAS2000,,,,,,1948/09/15,,,"1,4599","0,074","14,290",Imbituba,Nivelamento Geométrico,1948/09/15,2018/07/30,,,,,./0.png
-42.2263888889,-22.8433333333,9002P,R,RN,RJ,Iguaba Grande,"3301876",NÃO ENCONTRADO,05/06/2017,-22.843333333299999,-42.226388888899997,Carta 1:50000,SIRGAS2000,,,,,,1949/03/14,,,"0,9476","0,074","9,275",Imbituba,Nivelamento Geométrico,1949/03/14,2018/07/30,,,,,./0.png
-42.1552777778,-22.8438888889,9002R,R,RN,RJ,São Pedro da Aldeia,"3305208",NÃO ENCONTRADO,06/06/2017,-22.843888888900000,-42.155277777800002,Carta 1:50000,SIRGAS2000,,,,,,1949/03/14,,,"14,7576","0,073","144,449",Imbituba,Nivelamento Geométrico,1949/03/14,2018/07/30,,,,,./0.png
-42.1152777778,-22.8269444444,9002S,R,RN,RJ,São Pedro da Aldeia,"3305208",NÃO ENCONTRADO,07/06/2017,-22.826944444399999,-42.115277777800003,Carta 1:50000,SIRGAS2000,,,,,,1949/03/17,,,"1,7985","0,073","17,604",Imbituba,Nivelamento Geométrico,1949/03/17,2018/07/30,,,,,./0.png
-42.1036111111,-22.8369444444,9002T,R,RN,RJ,São Pedro da Aldeia,"3305208",BOM,12/07/2018,-22.836944444400000,-42.103611111100001,GPS Navegação,SIRGAS2000,,,"8113229",,,2018/07/12,,,"10,3925","0,074","101,723",Imbituba,Nivelamento Geométrico,2018/07/13,2019/12/04,"978.813,64",19/11/2002,22/11/2011,,./0.png
-42.1036111111,-22.8369444444,"8113229",E,EG,RJ,São Pedro da Aldeia,"3305208",BOM,12/07/2018,-22.836944444400000,-42.103611111100001,GPS Navegação,SIRGAS2000,,9002T,,,,2018/07/12,,,"10,3925","0,074","101,723",Imbituba,Nivelamento Geométrico,2018/07/13,2019/12/04,"978.813,64",19/11/2002,22/11/2011,,./0.png
-42.0863888889,-22.8316666667,9002U,R,RN,RJ,São Pedro da Aldeia,"3305208",NÃO ENCONTRADO,27/06/2016,-22.831666666699999,-42.086388888899997,Carta 1:50000,SIRGAS2000,,,,,,1949/03/15,,,"6,5846","0,073","64,451",Imbituba,Nivelamento Geométrico,1949/03/15,2018/07/30,,,,,./0.png
-41.2819967186,-21.7105686594,"90744",D,DOPPLER,RJ,Campos dos Goytacazes,"3301009",BOM,10/04/2014,-21.710568659400000,-41.281996718599999,Triangulação,SIRGAS2000,,9501H,,"41,674",DOPPLER,1965/12/15,2006/03/06,,"50,5322",,"494,575",Imbituba,Nivelamento Geométrico,1985/07/31,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-41.2819967186,-21.7105686594,9501H,R,RN,RJ,Campos dos Goytacazes,"3301009",BOM,10/04/2014,-21.710568659400000,-41.281996718599999,Triangulação,SIRGAS2000,,,,"41,674",DOPPLER,1965/12/15,2006/03/06,,"50,5322",,"494,575",Imbituba,Nivelamento Geométrico,1985/07/31,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-42.0661111111,-22.8475,9002V,R,RN,RJ,São Pedro da Aldeia,"3305208",NÃO ENCONTRADO,27/06/2016,-22.847500000000000,-42.066111111100000,Carta 1:50000,SIRGAS2000,,,,,,1971/04/19,,,"5,1395","0,073","50,306",Imbituba,Nivelamento Geométrico,1971/04/19,2018/07/30,,,,,./0.png
-42.0413888889,-22.8541666667,9002X,R,RN,RJ,São Pedro da Aldeia,"3305208",NÃO ENCONTRADO,27/06/2016,-22.854166666699999,-42.041388888900002,Carta 1:50000,SIRGAS2000,,,,,,1949/03/16,,,"2,6393","0,073","25,834",Imbituba,Nivelamento Geométrico,1949/03/16,2018/07/30,,,,,./0.png
-42.0222222222,-22.8772222222,9002Y,R,RN,RJ,Cabo Frio,"3300704",NÃO ENCONTRADO,27/06/2016,-22.877222222200000,-42.022222222200000,Carta 1:50000,SIRGAS2000,,,,,,1949/03/17,,,"2,2843","0,073","22,359",Imbituba,Nivelamento Geométrico,1949/03/17,2018/07/30,,,,,./0.png
-42.0133333333,-22.8819444444,9002Z,R,RN,RJ,Cabo Frio,"3300704",NÃO ENCONTRADO,27/06/2016,-22.881944444399998,-42.013333333299997,Carta 1:50000,SIRGAS2000,,,,,,1971/05/08,,,"3,1370","0,073","30,705",Imbituba,Nivelamento Geométrico,1971/05/08,2018/07/30,,,,,./0.png
